,index,Unnamed: 0,idCarpeta,Año_inicio,Mes_inicio,FechaInicio,Delito,Categoria,Sexo,Edad,TipoPersona,CalidadJuridica,competencia,Año_hecho,Mes_hecho,FechaHecho,HoraHecho,HoraInicio,alcaldia_hechos,municipio_hechos,colonia_datos,fgj_colonia_registro,latitud,longitud,ageb,shp
3402,704902,711015,9083213.0,2021,Diciembre,2021-12-15,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,36.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-15,16:39:00,16:41:00,VENUSTIANO CARRANZA,,AQUILES SERDAN_VENUSTIANO CARRANZA,AQUILES SERDÁN,19.4475337875359,-99.0890362897582,0102,
3403,705669,711789,9084061.0,2021,Diciembre,2021-12-16,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,31.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-16,11:15:00,16:47:00,GUSTAVO A. MADERO,,SAN JUAN DE ARAGON (PBLO)_GUSTAVO A. MADERO,SAN JUAN DE ARAGÓN,19.4692488891364,-99.0854984496705,3074,
3404,705946,712067,9084364.0,2021,Diciembre,2021-12-17,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,29.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-17,00:25:00,01:35:00,GUSTAVO A. MADERO,,PANAMERICANA_GUSTAVO A. MADERO,AMPLIACIÓN PANAMERICANA,19.4783955262588,-99.1429558401465,1383,
3405,705947,712068,9084364.0,2021,Diciembre,2021-12-17,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Femenino,18.0,FISICA,LESIONADO,FUERO COMUN,2021.0,Diciembre,2021-12-17,00:25:00,01:35:00,GUSTAVO A. MADERO,,PANAMERICANA_GUSTAVO A. MADERO,AMPLIACIÓN PANAMERICANA,19.4783955262588,-99.1429558401465,1383,
3406,706683,712812,9085149.0,2021,Diciembre,2021-12-18,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,30.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-17,23:59:00,00:46:00,ALVARO OBREGON,,LIBERALES DE 1857_ALVARO OBREGON,LIBERALES DE 1857,19.3922213755275,-99.2151479399121,1434,
3407,706789,712918,9085269.0,2021,Diciembre,2021-12-18,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,27.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-18,07:30:00,08:11:00,IZTAPALAPA,,PREDIO DEGOLLADO_IZTAPALAPA,DESARROLLO URBANO QUETZALCOATL,19.3174525825924,-99.0424921401243,5520,
3408,706790,712919,9085269.0,2021,Diciembre,2021-12-18,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,24.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-18,07:30:00,08:11:00,IZTAPALAPA,,PREDIO DEGOLLADO_IZTAPALAPA,DESARROLLO URBANO QUETZALCOATL,19.3174525825924,-99.0424921401243,5520,
3409,707249,713380,9085735.0,2021,Diciembre,2021-12-19,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,31.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-19,02:22:00,03:12:00,XOCHIMILCO,,TEPEPAN (AMPL)_XOCHIMILCO,SANTA MARÍA TEPEPAN,19.2599391512904,-99.1329342096163,0917,
3410,707330,713461,9085818.0,2021,Diciembre,2021-12-19,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,52.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-19,02:30:00,10:26:00,GUSTAVO A. MADERO,,No especificado_GUSTAVO A. MADERO,,19.25617970947515,-99.11801464967554,0315,
3411,708950,715092,9087558.0,2021,Diciembre,2021-12-21,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,52.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-21,19:30:00,19:27:00,VENUSTIANO CARRANZA,,CENTRO II_VENUSTIANO CARRANZA,ZONA CENTRO,19.4263682942512,-99.1250460600235,0687,
3412,708981,715123,9087589.0,2021,Diciembre,2021-12-21,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,41.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-21,19:45:00,20:17:00,IZTAPALAPA,,LOS REYES (AMPL)_IZTAPALAPA,ZONA URBANA EJIDAL LOS REYES CULHUACAN,19.3461946889251,-99.0993683797373,1388,
3413,708982,715124,9087589.0,2021,Diciembre,2021-12-21,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,32.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-21,19:45:00,20:17:00,IZTAPALAPA,,LOS REYES (AMPL)_IZTAPALAPA,ZONA URBANA EJIDAL LOS REYES CULHUACAN,19.3461946889251,-99.0993683797373,1388,
3414,709081,715223,9087690.0,2021,Diciembre,2021-12-21,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,16.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-21,22:00:00,22:42:00,XOCHIMILCO,,SAN ANDRES AHUAYUCAN (PBLO)_XOCHIMILCO,SAN ANDRÉS AHUAYUCAN,19.2255248704475,-99.1032212599904,0777,
3415,709182,715325,9087803.0,2021,Diciembre,2021-12-22,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,56.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-22,01:35:00,03:53:00,IZTAPALAPA,,SAN ANDRES TETEPILCO (PBLO)_IZTAPALAPA,SAN ANDRÉS TETEPILCO,19.3714506286287,-99.1288675403491,0500,
3416,709476,715621,9088142.0,2021,Diciembre,2021-12-22,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Femenino,45.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-22,13:20:00,14:26:00,VENUSTIANO CARRANZA,,MORELOS II_VENUSTIANO CARRANZA,MORELOS,19.4450909558419,-99.1198166500881,0225,
3417,709477,715622,9088142.0,2021,Diciembre,2021-12-22,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,47.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-22,13:20:00,14:26:00,VENUSTIANO CARRANZA,,MORELOS II_VENUSTIANO CARRANZA,MORELOS,19.4450909558419,-99.1198166500881,0225,
3418,710253,716402,9088982.0,2021,Diciembre,2021-12-23,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,36.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-23,15:46:00,16:07:00,TLALPAN,,NARCISO MENDOZA-VILLA COAPA SUPER MANZANA 7 (U HAB)_TLALPAN,NARCISO MENDOZA SUPER MANZANA 4 VILLA COAPA,19.28997922874,-99.1259242595551,0727,
3419,710254,716403,9088982.0,2021,Diciembre,2021-12-23,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,32.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-23,15:46:00,16:07:00,TLALPAN,,NARCISO MENDOZA-VILLA COAPA SUPER MANZANA 7 (U HAB)_TLALPAN,NARCISO MENDOZA SUPER MANZANA 4 VILLA COAPA,19.28997922874,-99.1259242595551,0727,
3420,710543,716695,9089294.0,2021,Diciembre,2021-12-24,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Femenino,38.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-23,23:45:00,01:38:00,IZTACALCO,,CAMPAMENTO 2 DE OCTUBRE II_IZTACALCO,CAMPAMENTO 2 DE OCTUBRE,19.3825284817204,-99.1204838496853,1056,
3421,710544,716696,9089294.0,2021,Diciembre,2021-12-24,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,25.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-23,23:45:00,01:38:00,IZTACALCO,,CAMPAMENTO 2 DE OCTUBRE II_IZTACALCO,CAMPAMENTO 2 DE OCTUBRE,19.3825284817204,-99.1204838496853,1056,
3422,710545,716697,9089294.0,2021,Diciembre,2021-12-24,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,51.0,FISICA,LESIONADO,FUERO COMUN,2021.0,Diciembre,2021-12-23,23:45:00,01:38:00,IZTACALCO,,CAMPAMENTO 2 DE OCTUBRE II_IZTACALCO,CAMPAMENTO 2 DE OCTUBRE,19.3825284817204,-99.1204838496853,1056,
3423,710588,716740,9089339.0,2021,Diciembre,2021-12-24,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,39.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-24,03:40:00,05:17:00,GUSTAVO A. MADERO,,SAN PEDRO ZACATENCO (PBLO)_GUSTAVO A. MADERO,RESIDENCIAL ZACATENCO,19.5025148684586,-99.1224415197212,0633,
3424,711229,717383,9090021.0,2021,Diciembre,2021-12-25,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,32.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-25,04:45:00,14:53:00,IZTAPALAPA,,No especificado_IZTAPALAPA,,19.39050610683195,-99.15939498991584,0257,
3425,711287,717442,9090078.0,2021,Diciembre,2021-12-25,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,27.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-25,15:15:00,17:02:00,GUSTAVO A. MADERO,,TLACAELEL_GUSTAVO A. MADERO,TLACAELEL 1,19.5602555213844,-99.1444918500566,3267,
3426,711299,717454,9090091.0,2021,Diciembre,2021-12-25,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,32.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-25,16:00:00,17:32:00,CUAUHTEMOC,,MORELOS III_CUAUHTEMOC,MORELOS,19.4471923500028,-99.1305515196541,0540,
3427,711300,717455,9090091.0,2021,Diciembre,2021-12-25,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Femenino,23.0,FISICA,LESIONADO,FUERO COMUN,2021.0,Diciembre,2021-12-25,16:00:00,17:32:00,CUAUHTEMOC,,MORELOS III_CUAUHTEMOC,MORELOS,19.4471923500028,-99.1305515196541,0540,
3428,711301,717456,9090091.0,2021,Diciembre,2021-12-25,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,46.0,FISICA,LESIONADO,FUERO COMUN,2021.0,Diciembre,2021-12-25,16:00:00,17:32:00,CUAUHTEMOC,,MORELOS III_CUAUHTEMOC,MORELOS,19.4471923500028,-99.1305515196541,0540,
3429,711302,717457,9090091.0,2021,Diciembre,2021-12-25,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Femenino,33.0,FISICA,LESIONADO,FUERO COMUN,2021.0,Diciembre,2021-12-25,16:00:00,17:32:00,CUAUHTEMOC,,MORELOS III_CUAUHTEMOC,MORELOS,19.4471923500028,-99.1305515196541,0540,
3430,711376,717532,9090170.0,2021,Diciembre,2021-12-25,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,59.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-25,21:30:00,22:33:00,TLAHUAC,,EL ROSARIO_TLAHUAC,EL ROSARIO,19.2447050001393,-99.0024870697142,1003,
3431,711423,717579,9090223.0,2021,Diciembre,2021-12-26,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,37.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-26,02:15:00,02:18:00,AZCAPOTZALCO,,SANTIAGO AHUIZOTLA (PBLO)_AZCAPOTZALCO,SANTIAGO AHUIZOTLA,19.4736933521882,-99.2134684303411,1038,
3432,711424,717580,9090223.0,2021,Diciembre,2021-12-26,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,No especificado,FISICA,LESIONADO,FUERO COMUN,2021.0,Diciembre,2021-12-26,02:15:00,02:18:00,AZCAPOTZALCO,,SANTIAGO AHUIZOTLA (PBLO)_AZCAPOTZALCO,SANTIAGO AHUIZOTLA,19.4736933521882,-99.2134684303411,1038,
3433,711425,717581,9090223.0,2021,Diciembre,2021-12-26,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,No especificado,FISICA,LESIONADO,FUERO COMUN,2021.0,Diciembre,2021-12-26,02:15:00,02:18:00,AZCAPOTZALCO,,SANTIAGO AHUIZOTLA (PBLO)_AZCAPOTZALCO,SANTIAGO AHUIZOTLA,19.4736933521882,-99.2134684303411,1038,
3436,711561,717717,9090370.0,2021,Diciembre,2021-12-26,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,42.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-26,11:30:00,14:36:00,TLALPAN,,SAN MIGUEL TOPILEJO (PBLO)_TLALPAN,SAN MIGUEL TOPILEJO,19.1982797725864,-99.1475120197545,2028,
3437,711690,717848,9090505.0,2021,Diciembre,2021-12-26,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,28.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-26,18:45:00,19:46:00,COYOACAN,,CUADRANTE DE SAN FRANCISCO_COYOACAN,CUADRANTE DE SAN FRANCISCO,19.3416472642636,-99.1639546996654,0287,
3438,711750,717908,9090563.0,2021,Diciembre,2021-12-26,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,23.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-26,22:37:00,22:39:00,IZTAPALAPA,,CONSEJO AGRARISTA MEXICANO I_IZTAPALAPA,CONSEJO AGRARISTA MEXICANO,19.3247734474129,-99.0555987104654,3327,
3439,711761,717919,9090573.0,2021,Diciembre,2021-12-26,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Femenino,28.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-26,20:45:00,23:04:00,COYOACAN,,AJUSCO II_COYOACAN,AJUSCO,19.3221684773598,-99.1609464601896,0817,
3440,711762,717920,9090573.0,2021,Diciembre,2021-12-26,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,27.0,FISICA,LESIONADO,FUERO COMUN,2021.0,Diciembre,2021-12-26,20:45:00,23:04:00,COYOACAN,,AJUSCO II_COYOACAN,AJUSCO,19.3221684773598,-99.1609464601896,0817,
3441,711763,717921,9090573.0,2021,Diciembre,2021-12-26,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,No especificado,FISICA,LESIONADO,FUERO COMUN,2021.0,Diciembre,2021-12-26,20:45:00,23:04:00,COYOACAN,,AJUSCO II_COYOACAN,AJUSCO,19.3221684773598,-99.1609464601896,0817,
3442,711798,717956,9090610.0,2021,Diciembre,2021-12-27,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,40.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-27,01:00:00,01:19:00,COYOACAN,,SAN FRANCISCO CULHUACAN (PBLO)_COYOACAN,SAN FRANCISCO CULHUACAN,19.333945481965,-99.1185909202994,0535,
3443,712407,718569,9091256.0,2021,Diciembre,2021-12-27,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,35.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-27,19:50:00,21:22:00,IZTAPALAPA,,"EJTO CONSTITUCIONALISTA, SUPERMANZANA I ( U HAB)_IZTAPALAPA",CHINAMPAC DE JUÁREZ,19.3872867692659,-99.0474745599855,0144,
3445,712542,718704,9091396.0,2021,Diciembre,2021-12-28,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,28.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-28,02:49:00,04:15:00,IZTAPALAPA,,EJERCITO DE ORIENTE (U HAB) I_IZTAPALAPA,EJERCITO DE ORIENTE ZONA PEÑON,19.3680560681151,-99.0265800403421,0765,
3446,712692,718854,9091561.0,2021,Diciembre,2021-12-28,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,43.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-25,06:02:00,12:39:00,VENUSTIANO CARRANZA,,REVOLUCION_VENUSTIANO CARRANZA,REVOLUCIÓN,19.438659659399,-99.1021618999791,0422,
3447,713509,719676,9092448.0,2021,Diciembre,2021-12-29,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,30.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-29,03:10:00,15:11:00,IZTAPALAPA,,LEYES DE REFORMA 3A SECCION II_IZTAPALAPA,LEYES DE REFORMA 3A SECCIÓN,19.3784486187375,-99.075128140416,0407,
3448,713553,719720,9092498.0,2021,Diciembre,2021-12-29,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,17.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-29,15:30:00,16:10:00,VENUSTIANO CARRANZA,,PEON DE LOS BAOS_VENUSTIANO CARRANZA,PEÑÓN DE LOS BAÑOS,19.4392391475234,-99.08179477039,0348,
3449,713554,719721,9092498.0,2021,Diciembre,2021-12-29,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,39.0,FISICA,LESIONADO,FUERO COMUN,2021.0,Diciembre,2021-12-29,15:30:00,16:10:00,VENUSTIANO CARRANZA,,PEON DE LOS BAOS_VENUSTIANO CARRANZA,PEÑÓN DE LOS BAÑOS,19.4392391475234,-99.08179477039,0348,
3450,714517,720689,9093529.0,2021,Diciembre,2021-12-31,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,40.0,FISICA,CADAVER,FUERO COMUN,2021.0,Diciembre,2021-12-30,23:00:00,00:21:00,TLAHUAC,,SELENE 1a SECC_TLAHUAC,SELENE 1A. SECCION,19.2909885919313,-99.0013647103886,0185,
3452,716284,722460,9095431.0,2022,Enero,2022-01-04,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,18.0,FISICA,CADAVER,FUERO COMUN,2022.0,Enero,2022-01-03,23:00:00,00:38:00,IZTACALCO,,PANTITLAN I_IZTACALCO,AGRÍCOLA PANTITLAN,19.4185820428085,-99.0669822698632,0024,
3453,716285,722461,9095431.0,2022,Enero,2022-01-04,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,17.0,FISICA,CADAVER,FUERO COMUN,2022.0,Enero,2022-01-03,23:00:00,00:38:00,IZTACALCO,,PANTITLAN I_IZTACALCO,AGRÍCOLA PANTITLAN,19.4185820428085,-99.0669822698632,0024,
3454,718395,724583,9097729.0,2022,Enero,2022-01-07,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Femenino,49.0,FISICA,CADAVER,FUERO COMUN,2022.0,Enero,2022-01-07,12:30:00,12:52:00,MIGUEL HIDALGO,,TLAXPANA_MIGUEL HIDALGO,TLAXPANA,19.4398369311722,-99.1689956198154,050A,
3455,718762,724955,9098112.0,2022,Enero,2022-01-07,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,24.0,FISICA,CADAVER,FUERO COMUN,2022.0,Enero,2022-01-07,23:08:00,23:40:00,CUAUHTEMOC,,MORELOS II_CUAUHTEMOC,MORELOS,19.4475506122332,-99.1276312603955,0343,
3456,718763,724956,9098112.0,2022,Enero,2022-01-07,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,25.0,FISICA,CADAVER,FUERO COMUN,2022.0,Enero,2022-01-07,23:08:00,23:40:00,CUAUHTEMOC,,MORELOS II_CUAUHTEMOC,MORELOS,19.4475506122332,-99.1276312603955,0343,
3457,719294,725490,9098653.0,2022,Enero,2022-01-08,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,38.0,FISICA,CADAVER,FUERO COMUN,2022.0,Enero,2022-01-08,21:30:00,23:39:00,LA MAGDALENA CONTRERAS,,LOMAS DE SAN BERNABE_LA MAGDALENA CONTRERAS,LOMAS DE SAN BERNABÉ,19.31289263586,-99.2653419101789,0404,
3458,719299,725495,9098648.0,2022,Enero,2022-01-08,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,38.0,FISICA,CADAVER,FUERO COMUN,2022.0,Enero,2022-01-08,22:45:00,23:56:00,IZTAPALAPA,,VICENTE GUERRERO SUPER MANZANA 2 (U HAB)_IZTAPALAPA,UNIDAD VICENTE GUERRERO,19.3612281703342,-99.0596350000289,1034,
3459,719325,725522,9098693.0,2022,Enero,2022-01-09,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,18.0,FISICA,CADAVER,FUERO COMUN,2022.0,Enero,2022-01-08,00:34:00,01:23:00,VENUSTIANO CARRANZA,,VENUSTIANO CARRANZA_VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,19.4400803697537,-99.107965669987,0282,
3460,720290,726494,9099727.0,2022,Enero,2022-01-10,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,30.0,FISICA,CADAVER,FUERO COMUN,2022.0,Enero,2022-01-10,22:55:00,23:06:00,GUSTAVO A. MADERO,,LA ESMERALDA II_GUSTAVO A. MADERO,LA ESMERALDA 1A SECCIÓN,19.4879696556275,-99.0844874800598,1326,
3461,720291,726495,9099727.0,2022,Enero,2022-01-10,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,35.0,FISICA,LESIONADO,FUERO COMUN,2022.0,Enero,2022-01-10,22:55:00,23:06:00,GUSTAVO A. MADERO,,LA ESMERALDA II_GUSTAVO A. MADERO,LA ESMERALDA 1A SECCIÓN,19.4879696556275,-99.0844874800598,1326,
3462,720309,726513,9099740.0,2022,Enero,2022-01-10,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Femenino,30.0,FISICA,CADAVER,FUERO COMUN,2022.0,Enero,2022-01-10,22:45:00,23:47:00,CUAUHTEMOC,,CENTRO I_CUAUHTEMOC,CENTRO,19.4412065218506,-99.1361242801708,0536,
3463,720310,726514,9099740.0,2022,Enero,2022-01-10,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Femenino,30.0,FISICA,LESIONADO,FUERO COMUN,2022.0,Enero,2022-01-10,22:45:00,23:47:00,CUAUHTEMOC,,CENTRO I_CUAUHTEMOC,CENTRO,19.4412065218506,-99.1361242801708,0536,
3464,723269,729499,9102862.0,2022,Enero,2022-01-16,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,42.0,FISICA,CADAVER,FUERO COMUN,2022.0,Enero,2022-01-16,04:20:00,05:38:00,IZTAPALAPA,,SAN LORENZO TEZONCO (PBLO)_IZTAPALAPA,EL ROSARIO,19.3072981723053,-99.0675175104445,216A,
